codcom;commune;RP2020;Département;Nom_CPTS;FINESS;Nom_CPTS_Miniscule;Statut
65321;Montignac;141;65-Hautes-Pyrénées;;;;
65322;Montoussé;251;65-Hautes-Pyrénées;CPTS NESTES PYRENEES;65 000 705 7;Nestes Pyrénées;Accord conventionnel interprofessionnel signé
65323;Montsérié;84;65-Hautes-Pyrénées;CPTS NESTES PYRENEES;65 000 705 7;Nestes Pyrénées;Accord conventionnel interprofessionnel signé
65324;Moulédous;214;65-Hautes-Pyrénées;;;;
65325;Moumoulous;44;65-Hautes-Pyrénées;CPTS ADOUR MADIRAN;;Adour Madiran;Lettre d'intention validée
65326;Mun;83;65-Hautes-Pyrénées;;;;
65327;Nestier;170;65-Hautes-Pyrénées;CPTS NESTES PYRENEES;65 000 705 7;Nestes Pyrénées;Accord conventionnel interprofessionnel signé
65328;Neuilh;95;65-Hautes-Pyrénées;CPTS LAVG Lourdes Argelès vallées des gaves;65 000 713 1;LAVG Lourdes Argelès vallées des gaves;Lettre d'intention validée
65329;Nistos;208;65-Hautes-Pyrénées;CPTS NESTES PYRENEES;65 000 705 7;Nestes Pyrénées;Accord conventionnel interprofessionnel signé
65330;Nouilhan;224;65-Hautes-Pyrénées;CPTS ADOUR MADIRAN;;Adour Madiran;Lettre d'intention validée
65331;Odos;3290;65-Hautes-Pyrénées;CPTS TARBES ADOUR;65 000 688 5;Tarbes Adour;Accord conventionnel interprofessionnel signé
65332;Oléac-Debat;171;65-Hautes-Pyrénées;;;;
65333;Oléac-Dessus;113;65-Hautes-Pyrénées;;;;
65334;Omex;224;65-Hautes-Pyrénées;CPTS LAVG Lourdes Argelès vallées des gaves;65 000 713 1;LAVG Lourdes Argelès vallées des gaves;Lettre d'intention validée
65335;Ordizan;523;65-Hautes-Pyrénées;;;;
65336;Organ;32;65-Hautes-Pyrénées;;;;
65337;Orieux;106;65-Hautes-Pyrénées;;;;
65338;Orignac;247;65-Hautes-Pyrénées;;;;
65339;Orincles;338;65-Hautes-Pyrénées;CPTS LAVG Lourdes Argelès vallées des gaves;65 000 713 1;LAVG Lourdes Argelès vallées des gaves;Lettre d'intention validée
65340;Orleix;1953;65-Hautes-Pyrénées;;;;
65341;Oroix;106;65-Hautes-Pyrénées;CPTS ADOUR MADIRAN;;Adour Madiran;Lettre d'intention validée
65342;Osmets;93;65-Hautes-Pyrénées;;;;
65343;Ossen;242;65-Hautes-Pyrénées;CPTS LAVG Lourdes Argelès vallées des gaves;65 000 713 1;LAVG Lourdes Argelès vallées des gaves;Lettre d'intention validée
65344;Ossun;2369;65-Hautes-Pyrénées;CPTS TARBES ADOUR;65 000 688 5;Tarbes Adour;Accord conventionnel interprofessionnel signé
65345;Ossun-ez-Angles;56;65-Hautes-Pyrénées;CPTS LAVG Lourdes Argelès vallées des gaves;65 000 713 1;LAVG Lourdes Argelès vallées des gaves;Lettre d'intention validée
65346;Oueilloux;150;65-Hautes-Pyrénées;;;;
65347;Ourde;45;65-Hautes-Pyrénées;CPTS COMMINGES;31 003 525 8;Comminges;Accord conventionnel interprofessionnel signé
65348;Ourdis-Cotdoussan;45;65-Hautes-Pyrénées;CPTS LAVG Lourdes Argelès vallées des gaves;65 000 713 1;LAVG Lourdes Argelès vallées des gaves;Lettre d'intention validée
65349;Ourdon;12;65-Hautes-Pyrénées;CPTS LAVG Lourdes Argelès vallées des gaves;65 000 713 1;LAVG Lourdes Argelès vallées des gaves;Lettre d'intention validée
65350;Oursbelille;1200;65-Hautes-Pyrénées;;;;
65351;Ousté;35;65-Hautes-Pyrénées;CPTS LAVG Lourdes Argelès vallées des gaves;65 000 713 1;LAVG Lourdes Argelès vallées des gaves;Lettre d'intention validée
65352;Ouzous;221;65-Hautes-Pyrénées;CPTS LAVG Lourdes Argelès vallées des gaves;65 000 713 1;LAVG Lourdes Argelès vallées des gaves;Lettre d'intention validée
65353;Ozon;249;65-Hautes-Pyrénées;;;;
65354;Pailhac;75;65-Hautes-Pyrénées;;;;
65355;Paréac;73;65-Hautes-Pyrénées;CPTS LAVG Lourdes Argelès vallées des gaves;65 000 713 1;LAVG Lourdes Argelès vallées des gaves;Lettre d'intention validée
65356;Péré;60;65-Hautes-Pyrénées;CPTS NESTES PYRENEES;65 000 705 7;Nestes Pyrénées;Accord conventionnel interprofessionnel signé
65357;Peyraube;163;65-Hautes-Pyrénées;;;;
65358;Peyret-Saint-André;51;65-Hautes-Pyrénées;;;;
65359;Peyriguère;27;65-Hautes-Pyrénées;;;;
65360;Peyrouse;275;65-Hautes-Pyrénées;CPTS LAVG Lourdes Argelès vallées des gaves;65 000 713 1;LAVG Lourdes Argelès vallées des gaves;Lettre d'intention validée
65361;Peyrun;98;65-Hautes-Pyrénées;CPTS ADOUR MADIRAN;;Adour Madiran;Lettre d'intention validée
65362;Pierrefitte-Nestalas;1119;65-Hautes-Pyrénées;CPTS LAVG Lourdes Argelès vallées des gaves;65 000 713 1;LAVG Lourdes Argelès vallées des gaves;Lettre d'intention validée
65363;Pinas;454;65-Hautes-Pyrénées;CPTS NESTES PYRENEES;65 000 705 7;Nestes Pyrénées;Accord conventionnel interprofessionnel signé
65364;Pintac;22;65-Hautes-Pyrénées;CPTS ADOUR MADIRAN;;Adour Madiran;Lettre d'intention validée
65366;Poueyferré;846;65-Hautes-Pyrénées;CPTS LAVG Lourdes Argelès vallées des gaves;65 000 713 1;LAVG Lourdes Argelès vallées des gaves;Lettre d'intention validée
65367;Poumarous;166;65-Hautes-Pyrénées;;;;
65368;Pouy;41;65-Hautes-Pyrénées;;;;
65369;Pouyastruc;643;65-Hautes-Pyrénées;CPTS TARBES ADOUR;65 000 688 5;Tarbes Adour;Accord conventionnel interprofessionnel signé
65370;Pouzac;1110;65-Hautes-Pyrénées;;;;
65371;Préchac;239;65-Hautes-Pyrénées;CPTS LAVG Lourdes Argelès vallées des gaves;65 000 713 1;LAVG Lourdes Argelès vallées des gaves;Lettre d'intention validée
65372;Pujo;649;65-Hautes-Pyrénées;CPTS ADOUR MADIRAN;;Adour Madiran;Lettre d'intention validée
65373;Puntous;163;65-Hautes-Pyrénées;;;;
65374;Puydarrieux;233;65-Hautes-Pyrénées;;;;
65375;Rabastens-de-Bigorre;1443;65-Hautes-Pyrénées;CPTS ADOUR MADIRAN;;Adour Madiran;Lettre d'intention validée
65376;Recurt;217;65-Hautes-Pyrénées;;;;
65377;Réjaumont;155;65-Hautes-Pyrénées;CPTS NESTES PYRENEES;65 000 705 7;Nestes Pyrénées;Accord conventionnel interprofessionnel signé
65378;Ricaud;66;65-Hautes-Pyrénées;CPTS NESTES PYRENEES;65 000 705 7;Nestes Pyrénées;Accord conventionnel interprofessionnel signé
65379;Ris;14;65-Hautes-Pyrénées;;;;
65380;Sabalos;147;65-Hautes-Pyrénées;;;;
65381;Sabarros;34;65-Hautes-Pyrénées;;;;
65382;Sacoué;80;65-Hautes-Pyrénées;CPTS COMMINGES;31 003 525 8;Comminges;Accord conventionnel interprofessionnel signé
65383;Sadournin;196;65-Hautes-Pyrénées;;;;
65384;Sailhan;173;65-Hautes-Pyrénées;;;;
65385;Saint-Arroman;96;65-Hautes-Pyrénées;CPTS NESTES PYRENEES;65 000 705 7;Nestes Pyrénées;Accord conventionnel interprofessionnel signé
65386;Saint-Créac;98;65-Hautes-Pyrénées;CPTS LAVG Lourdes Argelès vallées des gaves;65 000 713 1;LAVG Lourdes Argelès vallées des gaves;Lettre d'intention validée
65387;Saint-Lanne;122;65-Hautes-Pyrénées;CPTS ADOUR MADIRAN;;Adour Madiran;Lettre d'intention validée
65388;Saint-Lary-Soulan;838;65-Hautes-Pyrénées;;;;
65389;Saint-Laurent-de-Neste;955;65-Hautes-Pyrénées;CPTS NESTES PYRENEES;65 000 705 7;Nestes Pyrénées;Accord conventionnel interprofessionnel signé
65390;Saint-Lézer;429;65-Hautes-Pyrénées;CPTS ADOUR MADIRAN;;Adour Madiran;Lettre d'intention validée
65391;Sainte-Marie;59;65-Hautes-Pyrénées;CPTS COMMINGES;31 003 525 8;Comminges;Accord conventionnel interprofessionnel signé
65392;Saint-Martin;442;65-Hautes-Pyrénées;CPTS LAVG Lourdes Argelès vallées des gaves;65 000 713 1;LAVG Lourdes Argelès vallées des gaves;Lettre d'intention validée
65393;Saint-Pastous;143;65-Hautes-Pyrénées;CPTS LAVG Lourdes Argelès vallées des gaves;65 000 713 1;LAVG Lourdes Argelès vallées des gaves;Lettre d'intention validée
65394;Saint-Paul;319;65-Hautes-Pyrénées;CPTS NESTES PYRENEES;65 000 705 7;Nestes Pyrénées;Accord conventionnel interprofessionnel signé
65395;Saint-Pé-de-Bigorre;1157;65-Hautes-Pyrénées;CPTS LAVG Lourdes Argelès vallées des gaves;65 000 713 1;LAVG Lourdes Argelès vallées des gaves;Lettre d'intention validée
65396;Saint-Savin;364;65-Hautes-Pyrénées;CPTS LAVG Lourdes Argelès vallées des gaves;65 000 713 1;LAVG Lourdes Argelès vallées des gaves;Lettre d'intention validée
65397;Saint-Sever-de-Rustan;161;65-Hautes-Pyrénées;CPTS ADOUR MADIRAN;;Adour Madiran;Lettre d'intention validée
65398;Saléchan;245;65-Hautes-Pyrénées;CPTS COMMINGES;31 003 525 8;Comminges;Accord conventionnel interprofessionnel signé
65399;Saligos;98;65-Hautes-Pyrénées;CPTS LAVG Lourdes Argelès vallées des gaves;65 000 713 1;LAVG Lourdes Argelès vallées des gaves;Lettre d'intention validée
65400;Salles;228;65-Hautes-Pyrénées;CPTS LAVG Lourdes Argelès vallées des gaves;65 000 713 1;LAVG Lourdes Argelès vallées des gaves;Lettre d'intention validée
65401;Salles-Adour;573;65-Hautes-Pyrénées;CPTS TARBES ADOUR;65 000 688 5;Tarbes Adour;Accord conventionnel interprofessionnel signé
65402;Samuran;25;65-Hautes-Pyrénées;CPTS COMMINGES;31 003 525 8;Comminges;Accord conventionnel interprofessionnel signé
65403;Sanous;101;65-Hautes-Pyrénées;CPTS ADOUR MADIRAN;;Adour Madiran;Lettre d'intention validée
65404;Sariac-Magnoac;153;65-Hautes-Pyrénées;;;;
65405;Sarlabous;78;65-Hautes-Pyrénées;CPTS NESTES PYRENEES;65 000 705 7;Nestes Pyrénées;Accord conventionnel interprofessionnel signé
65406;Sarniguet;258;65-Hautes-Pyrénées;;;;
65407;Sarp;108;65-Hautes-Pyrénées;CPTS COMMINGES;31 003 525 8;Comminges;Accord conventionnel interprofessionnel signé
65408;Sarrancolin;560;65-Hautes-Pyrénées;;;;
65409;Sarriac-Bigorre;292;65-Hautes-Pyrénées;CPTS ADOUR MADIRAN;;Adour Madiran;Lettre d'intention validée
65410;Sarrouilles;525;65-Hautes-Pyrénées;CPTS TARBES ADOUR;65 000 688 5;Tarbes Adour;Accord conventionnel interprofessionnel signé
65411;Sassis;76;65-Hautes-Pyrénées;CPTS LAVG Lourdes Argelès vallées des gaves;65 000 713 1;LAVG Lourdes Argelès vallées des gaves;Lettre d'intention validée
65412;Sauveterre;165;65-Hautes-Pyrénées;CPTS ADOUR MADIRAN;;Adour Madiran;Lettre d'intention validée
65413;Sazos;142;65-Hautes-Pyrénées;CPTS LAVG Lourdes Argelès vallées des gaves;65 000 713 1;LAVG Lourdes Argelès vallées des gaves;Lettre d'intention validée
65414;Ségalas;80;65-Hautes-Pyrénées;CPTS ADOUR MADIRAN;;Adour Madiran;Lettre d'intention validée
65415;Ségus;239;65-Hautes-Pyrénées;CPTS LAVG Lourdes Argelès vallées des gaves;65 000 713 1;LAVG Lourdes Argelès vallées des gaves;Lettre d'intention validée
65416;Seich;86;65-Hautes-Pyrénées;CPTS NESTES PYRENEES;65 000 705 7;Nestes Pyrénées;Accord conventionnel interprofessionnel signé
65417;Séméac;5165;65-Hautes-Pyrénées;CPTS TARBES ADOUR;65 000 688 5;Tarbes Adour;Accord conventionnel interprofessionnel signé
65418;Sénac;292;65-Hautes-Pyrénées;CPTS ADOUR MADIRAN;;Adour Madiran;Lettre d'intention validée
65419;Sentous;68;65-Hautes-Pyrénées;;;;
65420;Sère-en-Lavedan;76;65-Hautes-Pyrénées;CPTS LAVG Lourdes Argelès vallées des gaves;65 000 713 1;LAVG Lourdes Argelès vallées des gaves;Lettre d'intention validée
65421;Sère-Lanso;50;65-Hautes-Pyrénées;CPTS LAVG Lourdes Argelès vallées des gaves;65 000 713 1;LAVG Lourdes Argelès vallées des gaves;Lettre d'intention validée
65422;Séron;338;65-Hautes-Pyrénées;;;;
65423;Sère-Rustaing;133;65-Hautes-Pyrénées;;;;
65424;Sers;118;65-Hautes-Pyrénées;CPTS LAVG Lourdes Argelès vallées des gaves;65 000 713 1;LAVG Lourdes Argelès vallées des gaves;Lettre d'intention validée
65425;Siarrouy;449;65-Hautes-Pyrénées;CPTS ADOUR MADIRAN;;Adour Madiran;Lettre d'intention validée
65426;Sinzos;131;65-Hautes-Pyrénées;;;;
65427;Siradan;285;65-Hautes-Pyrénées;CPTS COMMINGES;31 003 525 8;Comminges;Accord conventionnel interprofessionnel signé
65428;Sireix;62;65-Hautes-Pyrénées;CPTS LAVG Lourdes Argelès vallées des gaves;65 000 713 1;LAVG Lourdes Argelès vallées des gaves;Lettre d'intention validée
65429;Sombrun;205;65-Hautes-Pyrénées;CPTS ADOUR MADIRAN;;Adour Madiran;Lettre d'intention validée
65430;Soréac;44;65-Hautes-Pyrénées;;;;
65431;Sost;96;65-Hautes-Pyrénées;CPTS COMMINGES;31 003 525 8;Comminges;Accord conventionnel interprofessionnel signé
65432;Soublecause;177;65-Hautes-Pyrénées;CPTS ADOUR MADIRAN;;Adour Madiran;Lettre d'intention validée
65433;Soues;3047;65-Hautes-Pyrénées;CPTS TARBES ADOUR;65 000 688 5;Tarbes Adour;Accord conventionnel interprofessionnel signé
65435;Soulom;283;65-Hautes-Pyrénées;CPTS LAVG Lourdes Argelès vallées des gaves;65 000 713 1;LAVG Lourdes Argelès vallées des gaves;Lettre d'intention validée
65436;Souyeaux;303;65-Hautes-Pyrénées;;;;
65437;Tajan;131;65-Hautes-Pyrénées;CPTS NESTES PYRENEES;65 000 705 7;Nestes Pyrénées;Accord conventionnel interprofessionnel signé
65438;Talazac;76;65-Hautes-Pyrénées;CPTS ADOUR MADIRAN;;Adour Madiran;Lettre d'intention validée
65439;Tarasteix;269;65-Hautes-Pyrénées;CPTS ADOUR MADIRAN;;Adour Madiran;Lettre d'intention validée
65440;Tarbes;42925;65-Hautes-Pyrénées;CPTS TARBES ADOUR;65 000 688 5;Tarbes Adour;Accord conventionnel interprofessionnel signé
65441;Thèbe;79;65-Hautes-Pyrénées;CPTS COMMINGES;31 003 525 8;Comminges;Accord conventionnel interprofessionnel signé
65442;Thermes-Magnoac;209;65-Hautes-Pyrénées;;;;
65443;Thuy;16;65-Hautes-Pyrénées;;;;
65444;Tibiran-Jaunac;323;65-Hautes-Pyrénées;CPTS NESTES PYRENEES;65 000 705 7;Nestes Pyrénées;Accord conventionnel interprofessionnel signé
65445;Tilhouse;230;65-Hautes-Pyrénées;CPTS NESTES PYRENEES;65 000 705 7;Nestes Pyrénées;Accord conventionnel interprofessionnel signé
65446;Tostat;549;65-Hautes-Pyrénées;CPTS ADOUR MADIRAN;;Adour Madiran;Lettre d'intention validée
65447;Tournay;1164;65-Hautes-Pyrénées;;;;
65448;Tournous-Darré;87;65-Hautes-Pyrénées;;;;
65449;Tournous-Devant;87;65-Hautes-Pyrénées;;;;
65450;Tramezaïgues;39;65-Hautes-Pyrénées;;;;
65451;Trébons;749;65-Hautes-Pyrénées;;;;
65452;Trie-sur-Baïse;1001;65-Hautes-Pyrénées;;;;
65453;Troubat;75;65-Hautes-Pyrénées;CPTS COMMINGES;31 003 525 8;Comminges;Accord conventionnel interprofessionnel signé
65454;Trouley-Labarthe;105;65-Hautes-Pyrénées;CPTS ADOUR MADIRAN;;Adour Madiran;Lettre d'intention validée
65455;Tuzaguet;436;65-Hautes-Pyrénées;CPTS NESTES PYRENEES;65 000 705 7;Nestes Pyrénées;Accord conventionnel interprofessionnel signé
65456;Uglas;285;65-Hautes-Pyrénées;CPTS NESTES PYRENEES;65 000 705 7;Nestes Pyrénées;Accord conventionnel interprofessionnel signé
65457;Ugnouas;83;65-Hautes-Pyrénées;CPTS ADOUR MADIRAN;;Adour Madiran;Lettre d'intention validée
65458;Uz;33;65-Hautes-Pyrénées;CPTS LAVG Lourdes Argelès vallées des gaves;65 000 713 1;LAVG Lourdes Argelès vallées des gaves;Lettre d'intention validée
65459;Uzer;103;65-Hautes-Pyrénées;;;;
65460;Vic-en-Bigorre;4831;65-Hautes-Pyrénées;CPTS ADOUR MADIRAN;;Adour Madiran;Lettre d'intention validée
65461;Vidou;101;65-Hautes-Pyrénées;;;;
65462;Vidouze;242;65-Hautes-Pyrénées;CPTS ADOUR MADIRAN;;Adour Madiran;Lettre d'intention validée
65463;Viella;84;65-Hautes-Pyrénées;CPTS LAVG Lourdes Argelès vallées des gaves;65 000 713 1;LAVG Lourdes Argelès vallées des gaves;Lettre d'intention validée
65464;Vielle-Adour;500;65-Hautes-Pyrénées;;;;
65465;Vielle-Aure;317;65-Hautes-Pyrénées;;;;
65466;Vielle-Louron;82;65-Hautes-Pyrénées;;;;
65467;Vier-Bordes;97;65-Hautes-Pyrénées;CPTS LAVG Lourdes Argelès vallées des gaves;65 000 713 1;LAVG Lourdes Argelès vallées des gaves;Lettre d'intention validée
65468;Vieuzos;43;65-Hautes-Pyrénées;;;;
65469;Viey;21;65-Hautes-Pyrénées;CPTS LAVG Lourdes Argelès vallées des gaves;65 000 713 1;LAVG Lourdes Argelès vallées des gaves;Lettre d'intention validée
65470;Viger;146;65-Hautes-Pyrénées;CPTS LAVG Lourdes Argelès vallées des gaves;65 000 713 1;LAVG Lourdes Argelès vallées des gaves;Lettre d'intention validée
65471;Vignec;213;65-Hautes-Pyrénées;;;;
65472;Villefranque;74;65-Hautes-Pyrénées;CPTS ADOUR MADIRAN;;Adour Madiran;Lettre d'intention validée
65473;Villelongue;382;65-Hautes-Pyrénées;CPTS LAVG Lourdes Argelès vallées des gaves;65 000 713 1;LAVG Lourdes Argelès vallées des gaves;Lettre d'intention validée
65474;Villembits;113;65-Hautes-Pyrénées;;;;
65475;Villemur;60;65-Hautes-Pyrénées;;;;
65476;Villenave-près-Béarn;66;65-Hautes-Pyrénées;CPTS ADOUR MADIRAN;;Adour Madiran;Lettre d'intention validée
65477;Villenave-près-Marsac;106;65-Hautes-Pyrénées;CPTS ADOUR MADIRAN;;Adour Madiran;Lettre d'intention validée
65478;Viscos;33;65-Hautes-Pyrénées;CPTS LAVG Lourdes Argelès vallées des gaves;65 000 713 1;LAVG Lourdes Argelès vallées des gaves;Lettre d'intention validée
65479;Visker;352;65-Hautes-Pyrénées;CPTS LAVG Lourdes Argelès vallées des gaves;65 000 713 1;LAVG Lourdes Argelès vallées des gaves;Lettre d'intention validée
65481;Barèges;157;65-Hautes-Pyrénées;CPTS LAVG Lourdes Argelès vallées des gaves;65 000 713 1;LAVG Lourdes Argelès vallées des gaves;Lettre d'intention validée
65482;Cantaous;440;65-Hautes-Pyrénées;CPTS NESTES PYRENEES;65 000 705 7;Nestes Pyrénées;Accord conventionnel interprofessionnel signé
66001;L'Albère;70;66-Pyrénées-Orientales;CPTS VALLEE DU TECH;66 001 278 2;Vallée du Tech;Projet de santé validé
66002;Alénya;3654;66-Pyrénées-Orientales;;;;
66003;Amélie-les-Bains-Palalda;3581;66-Pyrénées-Orientales;CPTS VALLEE DU TECH;66 001 278 2;Vallée du Tech;Projet de santé validé
66004;Les Angles;546;66-Pyrénées-Orientales;;;;
66005;Angoustrine-Villeneuve-des-Escaldes;557;66-Pyrénées-Orientales;;;;
66006;Ansignan;166;66-Pyrénées-Orientales;CPTS AGLY PYRENEES CORBIERES MEDITERRANEE;66 001 226 1;Agly Pyrénées Corbières Méditerranée;Accord conventionnel interprofessionnel signé
66007;Arboussols;127;66-Pyrénées-Orientales;CPTS CONFLENT CANIGO;66 001 253 5;Conflent canigo;Accord conventionnel interprofessionnel signé
66008;Argelès-sur-Mer;10593;66-Pyrénées-Orientales;;;;
66009;Arles-sur-Tech;2784;66-Pyrénées-Orientales;CPTS VALLEE DU TECH;66 001 278 2;Vallée du Tech;Projet de santé validé
66010;Ayguatébia-Talau;35;66-Pyrénées-Orientales;;;;
66011;Bages;4453;66-Pyrénées-Orientales;;;;
66012;Baho;3388;66-Pyrénées-Orientales;;;;
66013;Baillestavy;118;66-Pyrénées-Orientales;CPTS CONFLENT CANIGO;66 001 253 5;Conflent canigo;Accord conventionnel interprofessionnel signé
66014;Baixas;2669;66-Pyrénées-Orientales;;;;
66015;Banyuls-dels-Aspres;1289;66-Pyrénées-Orientales;CPTS VALLEE DU TECH;66 001 278 2;Vallée du Tech;Projet de santé validé
66016;Banyuls-sur-Mer;4761;66-Pyrénées-Orientales;CPTS DE LA COTE ROCHEUSE;66 001 268 3;Côte rocheuse;Projet de santé validé
66017;Le Barcarès;5894;66-Pyrénées-Orientales;;;;
66018;La Bastide;68;66-Pyrénées-Orientales;CPTS VALLEE DU TECH;66 001 278 2;Vallée du Tech;Projet de santé validé
66019;Bélesta;213;66-Pyrénées-Orientales;;;;
66020;Bolquère;816;66-Pyrénées-Orientales;;;;
66021;Bompas;7625;66-Pyrénées-Orientales;CPTS AGLY PYRENEES CORBIERES MEDITERRANEE;66 001 226 1;Agly Pyrénées Corbières Méditerranée;Accord conventionnel interprofessionnel signé
66022;Boule-d'Amont;58;66-Pyrénées-Orientales;;;;
66023;Bouleternère;957;66-Pyrénées-Orientales;;;;
66024;Le Boulou;5313;66-Pyrénées-Orientales;CPTS VALLEE DU TECH;66 001 278 2;Vallée du Tech;Projet de santé validé
66025;Bourg-Madame;1203;66-Pyrénées-Orientales;;;;
66026;Brouilla;1580;66-Pyrénées-Orientales;;;;
66027;La Cabanasse;695;66-Pyrénées-Orientales;;;;
66028;Cabestany;10368;66-Pyrénées-Orientales;CPTS RUSCINO;;Ruscino;Lettre d'intention validée
66029;Caixas;134;66-Pyrénées-Orientales;;;;
66030;Calce;216;66-Pyrénées-Orientales;;;;
66032;Calmeilles;59;66-Pyrénées-Orientales;CPTS VALLEE DU TECH;66 001 278 2;Vallée du Tech;Projet de santé validé
66033;Camélas;459;66-Pyrénées-Orientales;;;;
66034;Campôme;111;66-Pyrénées-Orientales;CPTS CONFLENT CANIGO;66 001 253 5;Conflent canigo;Accord conventionnel interprofessionnel signé
66035;Campoussy;41;66-Pyrénées-Orientales;CPTS AGLY PYRENEES CORBIERES MEDITERRANEE;66 001 226 1;Agly Pyrénées Corbières Méditerranée;Accord conventionnel interprofessionnel signé
66036;Canaveilles;22;66-Pyrénées-Orientales;CPTS CONFLENT CANIGO;66 001 253 5;Conflent canigo;Accord conventionnel interprofessionnel signé
66037;Canet-en-Roussillon;12653;66-Pyrénées-Orientales;;;;
66038;Canohès;6490;66-Pyrénées-Orientales;;;;
66039;Caramany;131;66-Pyrénées-Orientales;CPTS AGLY PYRENEES CORBIERES MEDITERRANEE;66 001 226 1;Agly Pyrénées Corbières Méditerranée;Accord conventionnel interprofessionnel signé
66040;Casefabre;41;66-Pyrénées-Orientales;;;;
66041;Cases-de-Pène;958;66-Pyrénées-Orientales;CPTS AGLY PYRENEES CORBIERES MEDITERRANEE;66 001 226 1;Agly Pyrénées Corbières Méditerranée;Accord conventionnel interprofessionnel signé
